,Unnamed: 0,Bet State Chosen,Kelly Criterion Suggestion,Payouts (per Dollar),League,Date,Success,Allocation Dollars,Allocation Percentage
148,2.0,Celtics,0.41,1.98,NBA,2021-04-06,0.0,39.523,0.168
